MESSAGES=66626, DATE=2018-04-18 12:29, STEPSIZE=random, ORDER=50, ITERATIONS=2
Number of edges,Largest component size,LCS Standard Deviation, Average Clustering Coefficient, ACC standard deviation
40450,11487.5,3111.5,0.018825045854244694,0.006882196349910528
40500,11498.5,3109.5,0.018836786300781682,0.006816061175744074
40550,11522.0,3107.0,0.018833687788856877,0.00681321708256402
40600,11531.0,3105.0,0.018944578778530567,0.006908639412556363
40650,11538.5,3105.5,0.018950352126969328,0.0069059321361698185
40700,11547.0,3109.0,0.01896964596009383,0.006879227060241902
40750,11552.5,3108.5,0.01895634610421782,0.006891458510885404
40800,11570.0,3117.0,0.018963158596070492,0.006884837693014803
40850,11585.5,3113.5,0.018957777679002547,0.0069080398948626895
40900,11596.5,3116.5,0.0189805731450236,0.006941209477942772
40950,11628.5,3123.5,0.018973615015528782,0.006937125833915049
41000,11642.0,3116.0,0.018986869121647588,0.006936555691297657
41050,11647.5,3118.5,0.01898727737076351,0.006938156216491961
41100,11657.5,3117.5,0.018986848567432,0.006931110390814241
41150,11665.5,3122.5,0.01903010651481886,0.006879104708572624
41200,11686.0,3126.0,0.019032742862343226,0.006883030111070434
41250,11694.5,3121.5,0.019072549373341394,0.006783211614944875
41300,11704.5,3119.5,0.019093394749161982,0.006805908850840952
41350,11712.0,3118.0,0.019098087322028605,0.006810601423707568
41400,11721.0,3118.0,0.0191320434402064,0.006860229736562521
41450,11733.5,3114.5,0.019128174134024234,0.006847133510570425
41500,11740.5,3110.5,0.019227963333445845,0.006834367857310673
41550,11768.0,3104.0,0.019250412623846393,0.0068141167028555535
41600,11772.5,3105.5,0.019279323073875837,0.006773994866807066
41650,11778.0,3107.0,0.0193478580552525,0.006844353123216106
41700,11791.0,3115.0,0.01935194044023896,0.00687722930516186
41750,11815.5,3098.5,0.019354660111384855,0.0068815772562742065
41800,11822.5,3097.5,0.019374355564016305,0.0068587813388369286
41850,11831.5,3100.5,0.01937035923265632,0.0068761561820367
41900,11840.0,3104.0,0.019393999264803202,0.006907049461306887
41950,11852.5,3103.5,0.019429934144826747,0.00689401226831165
42000,11862.5,3106.5,0.019421818854221375,0.006893258160054636
42050,11868.5,3110.5,0.01949937387199481,0.006830029586882062
42100,11888.0,3113.0,0.019561868077199236,0.006775084099505735
42150,11901.0,3115.0,0.019611343034243858,0.006829814434519026
42200,11914.0,3114.0,0.019621079740424402,0.006839551140699565
42250,11917.5,3114.5,0.019622708842962983,0.006872524632592455
42300,11923.5,3115.5,0.019695669022351616,0.0069454848119810874
42350,11933.5,3118.5,0.019691411332635796,0.006941665979773715
42400,11942.5,3121.5,0.01970001720976621,0.006926129475093759
42450,11951.5,3125.5,0.01976982085898364,0.006902220926758528
42500,11956.5,3127.5,0.019827296366322373,0.006878830414609247
42550,11965.5,3129.5,0.01981647498900022,0.006856000472534477
42600,11972.0,3131.0,0.01982885935253058,0.006837040446710533
42650,11988.5,3144.5,0.01985429968507469,0.006862480779254637
42700,11995.0,3142.0,0.01986368870626524,0.006873294545415847
42750,12011.0,3132.0,0.019924804714551707,0.006796617361540849
42800,12021.0,3135.0,0.019923379969581056,0.0067980421065115025
42850,12028.0,3134.0,0.01993806368206154,0.006812851071297099
42900,12037.0,3132.0,0.019948000796961095,0.006851283085609667
42950,12049.0,3132.0,0.019987075525273804,0.006865263146204028
43000,12063.0,3141.0,0.020004429611699532,0.006882854690124856
43050,12073.5,3136.5,0.020049230439753908,0.006932031520589093
43100,12082.0,3138.0,0.020074350050486443,0.006904944404897087
43150,12089.5,3139.5,0.020146552506454855,0.006977146860865489
43200,12094.0,3140.0,0.020174057994463982,0.007012604499255597
43250,12104.0,3142.0,0.02019965392606572,0.007042135440776273
43300,12110.0,3142.0,0.02021168389382206,0.007018625066957055
43350,12122.0,3139.0,0.02031007984624158,0.007066708734066859
43400,12132.0,3145.0,0.020286237587554393,0.007082063923322205
43450,12137.0,3141.0,0.020313889600366317,0.007129789711148421
43500,12143.5,3144.5,0.020426462022954624,0.007117493413809024
43550,12150.5,3146.5,0.02043672307890725,0.007081144955721798
43600,12161.0,3147.0,0.020442600982182146,0.007078474389172791
43650,12164.5,3147.5,0.020510839919936234,0.0070908460544413816
43700,12169.0,3148.0,0.020570090743587514,0.007068309732277484
43750,12178.0,3147.0,0.020554616412652413,0.0070480975939477206
43800,12189.0,3144.0,0.020589624194710974,0.0070228127592937605
43850,12195.0,3147.0,0.02062682894722654,0.007000178223042021
43900,12206.5,3150.5,0.020662514989169146,0.0070653768393766645
43950,12211.5,3151.5,0.020720273531692555,0.007025065436420314
44000,12220.0,3155.0,0.02077828270557624,0.007030257278892027
44050,12235.0,3149.0,0.020768183133529506,0.007062313959577362
44100,12245.0,3151.0,0.020775669568182976,0.007061251924406923
44150,12251.5,3150.5,0.02081363811742293,0.007091689678802024
44200,12257.0,3149.0,0.020844544935803212,0.0071229706423951815
44250,12263.0,3153.0,0.020869129258985587,0.007149677138156221
44300,12271.5,3157.5,0.02085406304350049,0.007136781962626402
44350,12289.5,3148.5,0.020856418640829592,0.007146323910961309
44400,12305.5,3148.5,0.02084637905945616,0.0071453693916734545
44450,12318.5,3141.5,0.02085509844648808,0.007129461044212697
44500,12326.0,3139.0,0.020839581719467128,0.007122555413168198
44550,12332.0,3139.0,0.02090228301797148,0.007164456051873782
44600,12338.5,3139.5,0.0209278982016265,0.007169005363462757
44650,12350.5,3141.5,0.020930396249730636,0.007167585362897604
44700,12364.5,3135.5,0.020920513653081074,0.0072146925650740535
44750,12371.0,3134.0,0.02091700926293868,0.00721213586992962
44800,12377.5,3133.5,0.02093700930614597,0.007235597005786198
44850,12389.0,3131.0,0.02094552741177469,0.007272889693531958
44900,12395.5,3129.5,0.0209401140950441,0.007270732936734268
